month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Full Address,Latitude,Longitude,nearest_bus_stop_distance,nearest_mrt_distance,nearest_mall_distance,nearest_school_distance,bus_stop_count,mrt_count,mall_count,school_count
2024-07,TAMPINES,3 ROOM,227,TAMPINES ST 23,01 TO 03,71,New Generation,1986,60 years 10 months,448000,227 TAMPINES ST 23,1.354708,103.9550027,44.918617688751496,140.14953972986402,,125.35706251347229,19,1,0,1
2024-07,TAMPINES,3 ROOM,215,TAMPINES ST 23,04 TO 06,67,New Generation,1985,60 years 03 months,425000,215 TAMPINES ST 23,1.3546644,103.9531659,91.02391309820678,248.93514099072405,,326.00275640478577,22,1,0,5
2024-08,TAMPINES,3 ROOM,225,TAMPINES ST 23,01 TO 03,73,Model A,1984,59 years 05 months,446000,225 TAMPINES ST 23,1.3551586,103.9540128,118.46998739386116,140.8803121253786,,245.71150957137667,21,1,0,3
2024-08,TAMPINES,3 ROOM,214,TAMPINES ST 23,07 TO 09,67,New Generation,1985,60 years 05 months,482000,214 TAMPINES ST 23,1.3546625,103.9535298,103.90874836206036,217.43512431200776,,285.6928196248007,24,1,0,5
2024-09,TAMPINES,3 ROOM,201E,TAMPINES ST 23,01 TO 03,68,New Generation,1987,62 years 03 months,430000,201E TAMPINES ST 23,1.3529216,103.9538583,99.49854143618235,360.1714847337358,,295.5597359239352,18,1,0,3
2024-09,TAMPINES,3 ROOM,227,TAMPINES ST 23,01 TO 03,67,New Generation,1986,60 years 08 months,428000,227 TAMPINES ST 23,1.354708,103.9550027,44.918617688751496,140.14953972986402,,125.35706251347229,19,1,0,1
2024-09,TAMPINES,3 ROOM,211,TAMPINES ST 23,01 TO 03,67,New Generation,1985,59 years 10 months,450000,211 TAMPINES ST 23,1.3540226,103.9548427,113.35755397672608,216.49777106659226,,143.55553757614345,20,1,0,3
2024-10,TAMPINES,3 ROOM,213,TAMPINES ST 23,01 TO 03,73,Model A,1985,59 years 06 months,440000,213 TAMPINES ST 23,1.3547953,103.9539356,142.72666816861437,175.06744621219758,,243.16567726493884,22,1,0,4
2024-10,TAMPINES,3 ROOM,217,TAMPINES ST 23,04 TO 06,70,New Generation,1986,60 years 05 months,470000,217 TAMPINES ST 23,1.3541682,103.9518618,120.2260212588462,400.8634371672387,,319.015156064247,18,1,0,5
2024-11,TAMPINES,3 ROOM,201E,TAMPINES ST 23,01 TO 03,68,New Generation,1987,62 years 01 month,410000,201E TAMPINES ST 23,1.3529216,103.9538583,99.49854143618235,360.1714847337358,,295.5597359239352,18,1,0,3
2024-12,TAMPINES,3 ROOM,214,TAMPINES ST 23,04 TO 06,67,New Generation,1985,60 years 02 months,460000,214 TAMPINES ST 23,1.3546625,103.9535298,103.90874836206036,217.43512431200776,,285.6928196248007,24,1,0,5
2024-12,TAMPINES,3 ROOM,201E,TAMPINES ST 23,04 TO 06,68,New Generation,1987,62 years,395888,201E TAMPINES ST 23,1.3529216,103.9538583,99.49854143618235,360.1714847337358,,295.5597359239352,18,1,0,3
2024-02,TAMPINES,3 ROOM,218,TAMPINES ST 24,01 TO 03,73,Model A,1985,60 years 01 month,428000,218 TAMPINES ST 24,1.3544355,103.9522862,101.13003177391178,345.19177453955365,,363.9829289021889,18,1,0,6
2024-03,TAMPINES,3 ROOM,218,TAMPINES ST 24,04 TO 06,73,Model A,1985,60 years,423000,218 TAMPINES ST 24,1.3544355,103.9522862,101.13003177391178,345.19177453955365,,363.9829289021889,18,1,0,6
2024-04,TAMPINES,3 ROOM,219,TAMPINES ST 24,07 TO 09,73,Model A,1985,59 years 10 months,435000,219 TAMPINES ST 24,1.3547924,103.9526127,115.97512836848169,294.5752829050224,,388.72378561072077,21,1,0,5
2024-09,TAMPINES,3 ROOM,219,TAMPINES ST 24,01 TO 03,73,Model A,1985,59 years 07 months,460000,219 TAMPINES ST 24,1.3547924,103.9526127,115.97512836848169,294.5752829050224,,388.72378561072077,21,1,0,5
2024-11,TAMPINES,3 ROOM,218,TAMPINES ST 24,01 TO 03,73,Model A,1985,59 years 04 months,458000,218 TAMPINES ST 24,1.3544355,103.9522862,101.13003177391178,345.19177453955365,,363.9829289021889,18,1,0,5
2024-12,TAMPINES,3 ROOM,218,TAMPINES ST 24,07 TO 09,73,Model A,1985,59 years 03 months,472000,218 TAMPINES ST 24,1.3544355,103.9522862,101.13003177391178,345.19177453955365,,363.9829289021889,18,1,0,5
2024-01,TAMPINES,3 ROOM,419,TAMPINES ST 41,07 TO 09,64,Simplified,1985,61 years,405000,419 TAMPINES ST 41,1.3578325,103.9467269,111.59681985165543,487.55277319494724,447.860417854141,281.2451357722158,15,1,2,3
2024-01,TAMPINES,3 ROOM,406,TAMPINES ST 41,04 TO 06,64,Simplified,1986,61 years 10 months,435000,406 TAMPINES ST 41,1.3578324,103.9457735,146.05360276226816,419.50648913522923,415.8777469764482,386.4241963476497,13,1,2,3
2024-01,TAMPINES,3 ROOM,405,TAMPINES ST 41,01 TO 03,60,Improved,1985,60 years 10 months,375000,405 TAMPINES ST 41,1.3578097,103.9449177,104.96311488917435,371.5325025563403,394.0458281703746,480.96272556337294,15,1,2,3
2024-02,TAMPINES,3 ROOM,408,TAMPINES ST 41,07 TO 09,60,Improved,1985,60 years 06 months,406888,408 TAMPINES ST 41,1.3587786,103.9452683,218.23835206937352,485.4660194345795,507.1403468776371,464.412858322812,13,1,2,3
2024-02,TAMPINES,3 ROOM,403,TAMPINES ST 41,07 TO 09,69,Improved,1985,60 years 09 months,418000,403 TAMPINES ST 41,1.3575116,103.9449179,72.81451530969208,341.3358561506483,361.8374404868602,479.26835259238175,16,1,3,3
2024-02,TAMPINES,3 ROOM,419,TAMPINES ST 41,01 TO 03,64,Simplified,1985,60 years 11 months,400000,419 TAMPINES ST 41,1.3578325,103.9467269,111.59681985165543,487.55277319494724,447.860417854141,281.2451357722158,15,1,2,3
2024-02,TAMPINES,3 ROOM,403,TAMPINES ST 41,04 TO 06,69,Improved,1985,60 years 09 months,418000,403 TAMPINES ST 41,1.3575116,103.9449179,72.81451530969208,341.3358561506483,361.8374404868602,479.26835259238175,16,1,3,3
2024-02,TAMPINES,3 ROOM,411,TAMPINES ST 41,01 TO 03,69,Improved,1985,60 years 07 months,398000,411 TAMPINES ST 41,1.3591145,103.9460788,149.81271567959675,558.0231972690563,561.5319237043924,367.2846794841539,13,1,1,3
2024-03,TAMPINES,3 ROOM,420,TAMPINES ST 41,01 TO 03,74,Model A,1985,60 years 04 months,410000,420 TAMPINES ST 41,1.3578647,103.9475346,70.6542009165941,,494.4839139590373,193.7616407178663,16,0,1,3
2024-03,TAMPINES,3 ROOM,403,TAMPINES ST 41,01 TO 03,69,Improved,1985,60 years 08 months,390000,403 TAMPINES ST 41,1.3575116,103.9449179,72.81451530969208,341.3358561506483,361.8374404868602,479.26835259238175,16,1,3,3
2024-03,TAMPINES,3 ROOM,408,TAMPINES ST 41,07 TO 09,69,Improved,1985,60 years 04 months,425000,408 TAMPINES ST 41,1.3587786,103.9452683,218.23835206937352,485.4660194345795,507.1403468776371,464.412858322812,13,1,2,3
2024-03,TAMPINES,3 ROOM,406,TAMPINES ST 41,04 TO 06,64,Simplified,1986,61 years 07 months,408000,406 TAMPINES ST 41,1.3578324,103.9457735,146.05360276226816,419.50648913522923,415.8777469764482,386.4241963476497,13,1,2,3
2024-04,TAMPINES,3 ROOM,410,TAMPINES ST 41,07 TO 09,69,Improved,1985,60 years 06 months,428000,410 TAMPINES ST 41,1.3587777,103.9462708,119.74724102894541,537.1635608653135,530.0087678582356,360.37744375881203,12,1,1,3
2024-04,TAMPINES,3 ROOM,417,TAMPINES ST 41,04 TO 06,69,Improved,1985,60 years 09 months,385000,417 TAMPINES ST 41,1.3587809,103.9472759,17.689254192947026,,,262.6164746292421,13,0,0,3
2024-05,TAMPINES,3 ROOM,406,TAMPINES ST 41,01 TO 03,64,Simplified,1986,61 years 06 months,420000,406 TAMPINES ST 41,1.3578324,103.9457735,146.05360276226816,419.50648913522923,415.8777469764482,386.4241963476497,14,1,2,3
2024-05,TAMPINES,3 ROOM,417,TAMPINES ST 41,04 TO 06,69,Improved,1985,60 years 08 months,430000,417 TAMPINES ST 41,1.3587809,103.9472759,17.689254192947026,,,262.6164746292421,13,0,0,3
2024-06,TAMPINES,3 ROOM,419,TAMPINES ST 41,04 TO 06,64,Simplified,1985,60 years 07 months,395000,419 TAMPINES ST 41,1.3578325,103.9467269,111.59681985165543,487.55277319494724,447.860417854141,281.2451357722158,15,1,2,3
2024-06,TAMPINES,3 ROOM,413,TAMPINES ST 41,01 TO 03,64,Simplified,1986,61 years 06 months,428000,413 TAMPINES ST 41,1.3594591,103.9455747,216.35892843992596,568.0150407374356,,404.4430234825219,13,1,0,2
2024-06,TAMPINES,3 ROOM,422,TAMPINES ST 41,01 TO 03,64,Simplified,1985,60 years 04 months,395000,422 TAMPINES ST 41,1.3573143,103.9470051,95.00798161325197,472.89956150349997,411.49609366718937,247.31563912666755,18,1,2,3
2024-07,TAMPINES,3 ROOM,419,TAMPINES ST 41,10 TO 12,64,Simplified,1985,60 years 07 months,425000,419 TAMPINES ST 41,1.3578325,103.9467269,111.59681985165543,487.55277319494724,447.860417854141,281.2451357722158,15,1,2,3
2024-07,TAMPINES,3 ROOM,419,TAMPINES ST 41,07 TO 09,64,Simplified,1985,60 years 06 months,425000,419 TAMPINES ST 41,1.3578325,103.9467269,111.59681985165543,487.55277319494724,447.860417854141,281.2451357722158,15,1,2,3
2024-07,TAMPINES,3 ROOM,424,TAMPINES ST 41,07 TO 09,74,Model A,1985,59 years 10 months,440000,424 TAMPINES ST 41,1.35747,103.9482177,66.67015252887725,,507.6747461224174,112.02188544537796,17,0,1,3
2024-07,TAMPINES,3 ROOM,411,TAMPINES ST 41,04 TO 06,60,Improved,1985,60 years 03 months,405000,411 TAMPINES ST 41,1.3591145,103.9460788,149.81271567959675,558.0231972690563,561.5319237043924,367.2846794841539,13,1,1,3
2024-07,TAMPINES,3 ROOM,424,TAMPINES ST 41,01 TO 03,74,Model A,1985,59 years 08 months,410000,424 TAMPINES ST 41,1.35747,103.9482177,66.67015252887725,,507.6747461224174,112.02188544537796,17,0,1,3
2024-07,TAMPINES,3 ROOM,418,TAMPINES ST 41,10 TO 12,74,Model A,1985,60 years,450888,418 TAMPINES ST 41,1.3582722,103.9473089,40.05261436505422,,520.2001248388021,232.11450102482135,13,0,1,3
2024-08,TAMPINES,3 ROOM,406,TAMPINES ST 41,01 TO 03,64,Simplified,1986,61 years 03 months,432000,406 TAMPINES ST 41,1.3578324,103.9457735,146.05360276226816,419.50648913522923,415.8777469764482,386.4241963476497,14,1,2,3
2024-08,TAMPINES,3 ROOM,418,TAMPINES ST 41,10 TO 12,74,Model A,1985,59 years 11 months,465000,418 TAMPINES ST 41,1.3582722,103.9473089,40.05261436505422,,520.2001248388021,232.11450102482135,13,0,1,3
2024-09,TAMPINES,3 ROOM,410,TAMPINES ST 41,07 TO 09,60,Improved,1985,60 years 01 month,412000,410 TAMPINES ST 41,1.3587777,103.9462708,119.74724102894541,537.1635608653135,530.0087678582356,360.37744375881203,12,1,1,3
2024-09,TAMPINES,3 ROOM,419,TAMPINES ST 41,04 TO 06,64,Simplified,1985,60 years 04 months,428000,419 TAMPINES ST 41,1.3578325,103.9467269,111.59681985165543,487.55277319494724,447.860417854141,281.2451357722158,15,1,2,3
2024-09,TAMPINES,3 ROOM,405,TAMPINES ST 41,10 TO 12,69,Improved,1985,60 years 02 months,460000,405 TAMPINES ST 41,1.3578097,103.9449177,104.96311488917435,371.5325025563403,394.0458281703746,480.96272556337294,16,1,2,3
2024-09,TAMPINES,3 ROOM,415,TAMPINES ST 41,04 TO 06,64,Simplified,1987,61 years 05 months,420000,415 TAMPINES ST 41,1.3594587,103.9469657,100.19600511703716,,,262.26558443736326,10,0,0,3
2024-09,TAMPINES,3 ROOM,407,TAMPINES ST 41,01 TO 03,69,Improved,1985,60 years 02 months,425000,407 TAMPINES ST 41,1.358196,103.9450157,148.98126510553652,415.21129349179927,438.09031935913066,475.7144711724047,14,1,2,3
2024-10,TAMPINES,3 ROOM,411,TAMPINES ST 41,07 TO 09,60,Improved,1985,60 years 01 month,426000,411 TAMPINES ST 41,1.3591145,103.9460788,149.81271567959675,558.0231972690563,561.5319237043924,367.2846794841539,13,1,1,3
2024-10,TAMPINES,3 ROOM,417,TAMPINES ST 41,04 TO 06,60,Improved,1985,60 years 03 months,460000,417 TAMPINES ST 41,1.3587809,103.9472759,17.689254192947026,,,262.6164746292421,13,0,0,3
2024-11,TAMPINES,3 ROOM,424,TAMPINES ST 41,07 TO 09,74,Model A,1985,59 years 06 months,465000,424 TAMPINES ST 41,1.35747,103.9482177,66.67015252887725,,507.6747461224174,112.02188544537796,17,0,1,3
2024-12,TAMPINES,3 ROOM,411,TAMPINES ST 41,04 TO 06,69,Improved,1985,59 years 11 months,437000,411 TAMPINES ST 41,1.3591145,103.9460788,149.81271567959675,558.0231972690563,561.5319237043924,367.2846794841539,13,1,1,3
2024-12,TAMPINES,3 ROOM,410,TAMPINES ST 41,07 TO 09,69,Improved,1985,59 years 10 months,456000,410 TAMPINES ST 41,1.3587777,103.9462708,119.74724102894541,537.1635608653135,530.0087678582356,360.37744375881203,12,1,1,3
2024-05,TAMPINES,3 ROOM,446,TAMPINES ST 42,10 TO 12,74,Model A,1985,60 years 02 months,451000,446 TAMPINES ST 42,1.3579446,103.9509991,85.05737298688956,494.0882421723068,,205.28013583954572,17,1,0,3
2024-07,TAMPINES,3 ROOM,446,TAMPINES ST 42,10 TO 12,74,Model A,1985,60 years 01 month,458000,446 TAMPINES ST 42,1.3579446,103.9509991,85.05737298688956,494.0882421723068,,205.28013583954572,17,1,0,3
2024-07,TAMPINES,3 ROOM,444,TAMPINES ST 42,04 TO 06,74,Model A,1985,59 years 11 months,450000,444 TAMPINES ST 42,1.358341,103.9513797,24.634532289510723,478.91112871483085,,259.76721037544525,20,1,0,3
2024-01,TAMPINES,3 ROOM,494E,TAMPINES ST 43,13 TO 15,67,Model A,2015,90 years 10 months,485000,494E TAMPINES ST 43,1.3642153,103.9535112,232.0511052189203,,,434.68754038294804,6,0,0,3
2024-01,TAMPINES,3 ROOM,436,TAMPINES ST 43,10 TO 12,74,Model A,1986,61 years 10 months,483000,436 TAMPINES ST 43,1.3595897,103.9515908,91.21926687133386,549.8725205373355,,307.6950002446652,20,1,0,3
2024-03,TAMPINES,3 ROOM,434,TAMPINES ST 43,04 TO 06,74,Model A,1986,61 years 06 months,420000,434 TAMPINES ST 43,1.3592418,103.9516131,79.44205686481938,520.7901131678071,,326.081927889242,21,1,0,3
2024-03,TAMPINES,3 ROOM,434,TAMPINES ST 43,01 TO 03,74,Model A,1986,61 years 06 months,420000,434 TAMPINES ST 43,1.3592418,103.9516131,79.44205686481938,520.7901131678071,,326.081927889242,21,1,0,3
2024-04,TAMPINES,3 ROOM,494D,TAMPINES ST 43,01 TO 03,68,Model A,2015,90 years 09 months,435000,494D TAMPINES ST 43,1.3638002,103.9534387,185.52599797842095,,,402.9970424302741,7,0,0,3
2024-06,TAMPINES,3 ROOM,438,TAMPINES ST 43,04 TO 06,74,Model A,1985,60 years 08 months,435000,438 TAMPINES ST 43,1.3603141,103.9515906,141.34679460674192,610.5885206660444,,287.86160764337006,15,1,0,3
2024-06,TAMPINES,3 ROOM,434,TAMPINES ST 43,04 TO 06,74,Model A,1986,61 years 03 months,446000,434 TAMPINES ST 43,1.3592418,103.9516131,79.44205686481938,520.7901131678071,,326.081927889242,21,1,0,3
2024-10,TAMPINES,3 ROOM,434,TAMPINES ST 43,07 TO 09,74,Model A,1986,60 years 11 months,490000,434 TAMPINES ST 43,1.3592418,103.9516131,79.44205686481938,520.7901131678071,,326.081927889242,21,1,0,3
2024-11,TAMPINES,3 ROOM,434,TAMPINES ST 43,01 TO 03,74,Model A,1986,60 years 10 months,468000,434 TAMPINES ST 43,1.3592418,103.9516131,79.44205686481938,520.7901131678071,,326.081927889242,21,1,0,3
2024-03,TAMPINES,3 ROOM,462,TAMPINES ST 44,10 TO 12,64,Simplified,1987,62 years 05 months,410000,462 TAMPINES ST 44,1.3590132,103.9551111,93.84156832863104,336.2081763960587,,229.78695749169717,23,1,0,2
2024-03,TAMPINES,3 ROOM,463,TAMPINES ST 44,07 TO 09,74,Model A,1986,61 years 06 months,430000,463 TAMPINES ST 44,1.3592442,103.9546408,93.33762072383418,363.47204551507036,,228.93871529864086,24,1,0,2
2024-06,TAMPINES,3 ROOM,465,TAMPINES ST 44,04 TO 06,74,Model A,1987,61 years 11 months,430000,465 TAMPINES ST 44,1.3595872,103.9546642,80.47932486314916,400.9688059082906,,196.38768963569146,21,1,0,1
2024-08,TAMPINES,3 ROOM,469,TAMPINES ST 44,07 TO 09,74,Model A,1985,60 years 03 months,425000,469 TAMPINES ST 44,1.3603115,103.9546641,92.87712732508675,480.7948312494514,,141.8622263309708,19,1,0,1
2024-08,TAMPINES,3 ROOM,465,TAMPINES ST 44,04 TO 06,74,Model A,1987,61 years 09 months,445000,465 TAMPINES ST 44,1.3595872,103.9546642,80.47932486314916,400.9688059082906,,196.38768963569146,21,1,0,1
2024-12,TAMPINES,3 ROOM,468,TAMPINES ST 44,01 TO 03,64,Simplified,1987,61 years 05 months,425000,468 TAMPINES ST 44,1.3603344,103.955179,47.34724857150705,482.4902128191014,,96.1373664938345,18,1,0,1
2024-03,TAMPINES,3 ROOM,492G,TAMPINES ST 45,07 TO 09,67,Model A,2018,93 years 09 months,510000,492G TAMPINES ST 45,1.3642414,103.9550853,254.31778475578963,,,350.25458654180005,13,0,0,2
2024-04,TAMPINES,3 ROOM,492G,TAMPINES ST 45,07 TO 09,67,Model A,2018,93 years 07 months,510000,492G TAMPINES ST 45,1.3642414,103.9550853,254.31778475578963,,,350.25458654180005,13,0,0,2
2024-08,TAMPINES,3 ROOM,492G,TAMPINES ST 45,04 TO 06,67,Model A,2018,93 years 04 months,528000,492G TAMPINES ST 45,1.3642414,103.9550853,254.31778475578963,,,350.25458654180005,13,0,0,2
2024-10,TAMPINES,3 ROOM,492G,TAMPINES ST 45,01 TO 03,67,Model A,2018,93 years 02 months,500000,492G TAMPINES ST 45,1.3642414,103.9550853,254.31778475578963,,,350.25458654180005,13,0,0,2
2024-01,TAMPINES,3 ROOM,605B,TAMPINES ST 61,13 TO 15,68,Model A,2020,95 years 02 months,548888,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,401.1430545080452,19,0,0,2
2024-01,TAMPINES,3 ROOM,606A,TAMPINES ST 61,10 TO 12,68,Model A,2020,95 years 03 months,540000,606A TAMPINES ST 61,1.3623769,103.9365869,166.11325936104853,,,255.41585139452954,19,0,0,2
2024-01,TAMPINES,3 ROOM,606A,TAMPINES ST 61,10 TO 12,68,Model A,2020,95 years 02 months,508000,606A TAMPINES ST 61,1.3623769,103.9365869,166.11325936104853,,,255.41585139452954,19,0,0,2
2024-01,TAMPINES,3 ROOM,605B,TAMPINES ST 61,10 TO 12,68,Model A,2020,95 years 01 month,545000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,401.1430545080452,19,0,0,2
2024-02,TAMPINES,3 ROOM,606C,TAMPINES ST 61,04 TO 06,68,Model A,2020,95 years 01 month,540000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,208.03995501237455,21,0,0,2
2024-02,TAMPINES,3 ROOM,605B,TAMPINES ST 61,10 TO 12,68,Model A,2020,95 years 01 month,540000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,401.1430545080452,19,0,0,2
2024-02,TAMPINES,3 ROOM,605B,TAMPINES ST 61,01 TO 03,68,Model A,2020,95 years,518000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,401.1430545080452,19,0,0,2
2024-02,TAMPINES,3 ROOM,605D,TAMPINES ST 61,04 TO 06,68,Model A,2020,95 years,540800,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,356.012796182905,20,0,0,2
2024-02,TAMPINES,3 ROOM,605D,TAMPINES ST 61,04 TO 06,68,Model A,2020,95 years,540000,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,356.012796182905,20,0,0,2
2024-03,TAMPINES,3 ROOM,605B,TAMPINES ST 61,04 TO 06,68,Model A,2020,95 years,550000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,401.1430545080452,19,0,0,2
2024-03,TAMPINES,3 ROOM,605D,TAMPINES ST 61,10 TO 12,68,Model A,2020,95 years,536888,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,356.012796182905,20,0,0,2
2024-03,TAMPINES,3 ROOM,606C,TAMPINES ST 61,07 TO 09,68,Model A,2020,95 years,555000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,208.03995501237455,21,0,0,2
2024-03,TAMPINES,3 ROOM,605B,TAMPINES ST 61,07 TO 09,68,Model A,2020,95 years,560000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,401.1430545080452,19,0,0,2
2024-04,TAMPINES,3 ROOM,606C,TAMPINES ST 61,10 TO 12,68,Model A,2020,94 years 11 months,550000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,206.25390668910765,21,0,0,2
2024-04,TAMPINES,3 ROOM,606C,TAMPINES ST 61,01 TO 03,68,Model A,2020,94 years 11 months,555000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,206.25390668910765,21,0,0,2
2024-05,TAMPINES,3 ROOM,605B,TAMPINES ST 61,04 TO 06,68,Model A,2020,94 years 10 months,540000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,387.74671988088056,19,0,0,2
2024-05,TAMPINES,3 ROOM,605D,TAMPINES ST 61,07 TO 09,68,Model A,2020,94 years 11 months,561888,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,346.441009881954,20,0,0,2
2024-05,TAMPINES,3 ROOM,605D,TAMPINES ST 61,10 TO 12,68,Model A,2020,94 years 10 months,565000,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,346.441009881954,20,0,0,2
2024-05,TAMPINES,3 ROOM,606A,TAMPINES ST 61,01 TO 03,68,Model A,2020,94 years 10 months,525000,606A TAMPINES ST 61,1.3623769,103.9365869,166.11325936104853,,,244.84198701691167,19,0,0,2
2024-05,TAMPINES,3 ROOM,605D,TAMPINES ST 61,10 TO 12,68,Model A,2020,94 years 09 months,548000,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,346.441009881954,20,0,0,2
2024-06,TAMPINES,3 ROOM,605D,TAMPINES ST 61,10 TO 12,68,Model A,2020,94 years 09 months,535000,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,346.441009881954,20,0,0,2
2024-06,TAMPINES,3 ROOM,606C,TAMPINES ST 61,04 TO 06,68,Model A,2020,94 years 09 months,540000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,206.25390668910765,21,0,0,2
2024-06,TAMPINES,3 ROOM,606C,TAMPINES ST 61,10 TO 12,68,Model A,2020,94 years 09 months,585000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,206.25390668910765,21,0,0,2
2024-07,TAMPINES,3 ROOM,606A,TAMPINES ST 61,07 TO 09,68,Model A,2020,94 years 08 months,589000,606A TAMPINES ST 61,1.3623769,103.9365869,166.11325936104853,,,244.84198701691167,19,0,0,2
2024-07,TAMPINES,3 ROOM,606A,TAMPINES ST 61,04 TO 06,68,Model A,2020,94 years 08 months,540000,606A TAMPINES ST 61,1.3623769,103.9365869,166.11325936104853,,,244.84198701691167,19,0,0,2
2024-07,TAMPINES,3 ROOM,606C,TAMPINES ST 61,13 TO 15,68,Model A,2020,94 years 08 months,565000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,206.25390668910765,21,0,0,2
2024-07,TAMPINES,3 ROOM,605D,TAMPINES ST 61,10 TO 12,68,Model A,2020,94 years 08 months,595000,605D TAMPINES ST 61,1.3617903,103.935872,121.4569932095421,,,346.441009881954,20,0,0,2
2024-07,TAMPINES,3 ROOM,606A,TAMPINES ST 61,07 TO 09,68,Model A,2020,94 years 08 months,550000,606A TAMPINES ST 61,1.3623769,103.9365869,166.11325936104853,,,244.84198701691167,19,0,0,2
2024-07,TAMPINES,3 ROOM,605B,TAMPINES ST 61,01 TO 03,68,Model A,2020,94 years 08 months,555000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,387.74671988088056,19,0,0,2
2024-07,TAMPINES,3 ROOM,605B,TAMPINES ST 61,04 TO 06,68,Model A,2020,94 years 08 months,566000,605B TAMPINES ST 61,1.3623712,103.9351928,96.90200323577339,,,387.74671988088056,19,0,0,2
2024-08,TAMPINES,3 ROOM,606C,TAMPINES ST 61,07 TO 09,68,Model A,2020,94 years 08 months,590000,606C TAMPINES ST 61,1.3618917,103.9375069,51.184598586904535,,,206.25390668910765,21,0,0,2
